,puuid,gameList
349,u1OkUmJA5kwiPzioBBaz9-cHp1o8vhgdup7hSp62ZzGJAdxn6_wCvZj7C96TPnuG0nf1RWztEUU6fA,"['NA1_4304285565', 'NA1_4303895232', 'NA1_4302626528', 'NA1_4302630758', 'NA1_4301199168', 'NA1_4300787124', 'NA1_4300582439', 'NA1_4298414943', 'NA1_4298192826', 'NA1_4298137722']"
350,Sztt-Bd8CYPfA7wyyQf2DAR0gnqIPa7XMt1bvsxIUP59Tuq89NoOxeAOka2BmIuXQlvpJFRutJC7LQ,"['NA1_4305541657', 'NA1_4303592056', 'NA1_4303218163', 'NA1_4302796085', 'NA1_4299488656', 'NA1_4299143125', 'NA1_4299113728', 'NA1_4298426361', 'NA1_4298377320', 'NA1_4297981614']"
351,M3gnjdt5YPv397jOpsb1TCh0RVvIKAKuRtjr8spOaikrd6qR8rCoZY9GC93hDhCq40AqTaTh99pfZg,"['NA1_4297968232', 'NA1_4297953785', 'NA1_4297914977', 'NA1_4295282766', 'NA1_4295243992', 'NA1_4278983484', 'NA1_4278981044', 'NA1_4278926754', 'NA1_4278943276', 'NA1_4275635383']"
352,pfKlSm-a_5tyef8Fu0Ec-Aaqj9jHSRrSZfvpbtH8vwRX1Q41uLZo1DuDKssKdia4AP46ZwxYcYKdmA,"['NA1_4295788152', 'NA1_4295716221', 'NA1_4295691997', 'NA1_4295169083', 'NA1_4295164540', 'NA1_4286802380', 'NA1_4286802326', 'NA1_4287387950', 'NA1_4287334225', 'NA1_4287301252']"
353,-N1z8DbOmFQR7F-Xy1z3NWXPmXo1HwrK4v9usiJ3C6ce7RXOsvwlMsPL6BE6XI0qII2W8mtn-rZw8g,"['NA1_4328949910', 'NA1_4327928014', 'NA1_4327839139', 'NA1_4326533673', 'NA1_4326514601', 'NA1_4325793286', 'NA1_4313525710', 'NA1_4312752997', 'NA1_4312702951', 'NA1_4312470872']"
354,HeLVh0OTXx-w2v3Kjo9O46yj28INN4Y_-E1YeuDVfur7eqcnfzYgqtL9CVEd8gGP9Yi34qOZhlpubg,"['NA1_4331120814', 'NA1_4331086122', 'NA1_4292462247', 'NA1_4292258809', 'NA1_4283776879', 'NA1_4281951977', 'NA1_4281918007', 'NA1_4274833971', 'NA1_4270549591', 'NA1_4270532713']"
355,wf3ycnCO8a8Yz9Pa3Km1XQdg91NIjIwiBfBhP61A6jp4yMdUG6a_Hezb2CXzC8nmOafygZDYfCQKzQ,"['NA1_4325949802', 'NA1_4324452476', 'NA1_4324423324', 'NA1_4320820916', 'NA1_4316682275', 'NA1_4316606450', 'NA1_4316559728', 'NA1_4315750610', 'NA1_4315711688', 'NA1_4315663449']"
356,H2-YIs1p3Uq33PWo-czptTH87q2ekhTJP4pzPUBUQV2iiMuR24Vo_KB3ufhNoi-XTEKDuC7l3ZwMCA,"['NA1_4334145818', 'NA1_4333538428', 'NA1_4331168231', 'NA1_4328533823', 'NA1_4326769403', 'NA1_4326723896', 'NA1_4325888950', 'NA1_4325911534', 'NA1_4325899758', 'NA1_4325609937']"
357,f7xTpACgyMcitUAttyCBU7z2kULBUVnyZkouPM4p1ekUgkW96inzLpxXm9eRstQS1sVTOgYbysxEVg,"['NA1_4334271819', 'NA1_4334266316', 'NA1_4334212436', 'NA1_4334079035', 'NA1_4334060695', 'NA1_4333896117', 'NA1_4333902348', 'NA1_4333243089', 'NA1_4333261606', 'NA1_4332301509']"
358,9DaEwgPIpyz1MirKpwSjS7gSpfrJ7htJOzkBygfDta0EnGhwEVs31mjbo6c-27HqcwJybJizhiEtoQ,"['NA1_4334402132', 'NA1_4334390015', 'NA1_4334337150', 'NA1_4329294630', 'NA1_4329320343', 'NA1_4329257615', 'NA1_4329235368', 'NA1_4329242454', 'NA1_4329239912', 'NA1_4329185879']"
359,MT-EpbVlXG1J-L_ewhbKktfcbRoNyn9BjC0rBzhKeZ912Ee2djIJnzsjR1StHGgbjGa_i2hHN_IYOg,"['NA1_4334286789', 'NA1_4334322530', 'NA1_4334224592', 'NA1_4334169348', 'NA1_4332805519', 'NA1_4332748780', 'NA1_4332744438', 'NA1_4332640418', 'NA1_4332575764', 'NA1_4332549733']"
360,ZTrW7XJxS06XSCRVZOx7JtkMibSOJG2lCApM0FIABy5hA7n7pkfu6aDRTSPrTBJ51TIId4BY5zBMxw,"['NA1_4333661442', 'NA1_4333528774', 'NA1_4333506452', 'NA1_4333494136', 'NA1_4333491635', 'NA1_4333409052', 'NA1_4332462926', 'NA1_4332431189', 'NA1_4332428743', 'NA1_4332377660']"
361,6hmHWJnO7Qhd0lXfDxTwIS5GIBA1xVIcPkxs3cbWKiccwIw9UCRxdh8KHZuP72y-NddpT6NFsc7D6A,"['NA1_4323681931', 'NA1_4323647574', 'NA1_4323615425', 'NA1_4323622275', 'NA1_4323558382', 'NA1_4323566461', 'NA1_4314710665', 'NA1_4308254098', 'NA1_4308166475', 'NA1_4308079314']"
362,j6FH1zlYgNiQWgQSk0wUFw6X3bdbzLpWEgWxX5W1ovwiy0CrdOAKZM6Sosx8_JFe6l0bUTSuQRZdGA,"['NA1_4332862626', 'NA1_4332805887', 'NA1_4332104472', 'NA1_4331759242', 'NA1_4325113801', 'NA1_4324566870', 'NA1_4320256112', 'NA1_4313677941', 'NA1_4313395214', 'NA1_4313369769']"
363,8yV2npuM0EJ2cPr-mUIAD_xQIMZzkKQ3f_JLAmUMT_jbapIURxTVHgPohSIsdpkDur_1F-NrBewg5A,"['NA1_4331530238', 'NA1_4331427315', 'NA1_4330593106', 'NA1_4330468432', 'NA1_4325369451', 'NA1_4325361855', 'NA1_4324483931', 'NA1_4324392127', 'NA1_4323952221', 'NA1_4323888573']"
364,NXOFouHTUYJ-I_3vBrElbXTmAh2OQihC05A0lFfwDy-CJ6eFmqBTRh_fqzHDgfjWdg7g5lIph9AJ6Q,"['NA1_4311139817', 'NA1_4311077285', 'NA1_4311073939', 'NA1_4311060271', 'NA1_4305371044', 'NA1_4305315376', 'NA1_4305198654', 'NA1_4304407076', 'NA1_4304390762', 'NA1_4304357279']"
365,XygugKJb34qgZIJn2mUBGvZO4DnoWFDwinLCXwT6gwD7bPYDavS6Jo_3CrZjLZNFl9RRHybIpjgnLQ,"['NA1_4330919880', 'NA1_4330854500', 'NA1_4330012224', 'NA1_4329947001', 'NA1_4329931256', 'NA1_4329895534', 'NA1_4328932683', 'NA1_4328132143', 'NA1_4328125690', 'NA1_4328090804']"
366,SsLHglNHtPYCpIlbIxr9-7aMnWAnDaQY6oWsxYAsHYKpMc7t7LNd1PYjqaABjImhftz46FHYnWxKJA,"['NA1_4315609333', 'NA1_4315624009', 'NA1_4314710407', 'NA1_4314645721', 'NA1_4314577511', 'NA1_4314583575', 'NA1_4314559048', 'NA1_4314516410', 'NA1_4291821124', 'NA1_4291756274']"
367,jrhm7JhTyCfcBk_K1apBVDf_IX7-IZLgHFMuYsjpitoi4EVjuPNXYjYvVhxNyXywjYlrJZmNA0YVDA,"['NA1_4328315893', 'NA1_4316534705', 'NA1_4316529970', 'NA1_4316504594', 'NA1_4316419723', 'NA1_4308673478', 'NA1_4308680080', 'NA1_4308665271', 'NA1_4308615354', 'NA1_4308631114']"
368,3ngogWnxwzX_RfEeikFHHLmMl-NTBf1kofu8vEbsWjZFAqhGBq4EtnTieYcSoD2Nu3c8R5fq1SHWjw,"['NA1_4334410874', 'NA1_4333916479', 'NA1_4332296033', 'NA1_4332274473', 'NA1_4332108697', 'NA1_4331779416', 'NA1_4331265375', 'NA1_4331250635', 'NA1_4331203569', 'NA1_4331155810']"
369,NsnXMjNCc5oew8Bri2v0bNYovX03JL637ZH7eZNsqy64GcUB7LYuq5OJWITwxUmLT25Y5VZ2coZF2w,"['NA1_4333997716', 'NA1_4333991593', 'NA1_4333963781', 'NA1_4332800325', 'NA1_4332772497', 'NA1_4332705126', 'NA1_4325481384', 'NA1_4325394539', 'NA1_4323050598', 'NA1_4320120740']"
370,_LDXEl7Xrgzn8ChsgpEKQ5h5a733tz9Ht9gnVIyaj3sTNDdei0DkVZNc_QOhZ9lIm1apA8SgucygWA,"['NA1_4331995791', 'NA1_4332001088', 'NA1_4331937782', 'NA1_4331923130', 'NA1_4331878823', 'NA1_4331866215', 'NA1_4321882029', 'NA1_4321075923', 'NA1_4321052086', 'NA1_4321017900']"
371,AUKT77TkrwaA2W_o16cIhBxmA4_N9cP3JYrTOU6YbmWkgQKNPCVCWW7ystNOk_oJDbrtxXHMYSoOoA,"['NA1_4332040592', 'NA1_4331981355', 'NA1_4331797742', 'NA1_4331774340', 'NA1_4328639751', 'NA1_4328565484', 'NA1_4328562734', 'NA1_4326298910', 'NA1_4322099785', 'NA1_4320849546']"
372,l2dma6iO4niKBjCsdOdFR664S81V10yp7QpigQMzGbmAty7dpnYTDOtsS9vtenOqPY6o-xeh87dojQ,"['NA1_4334158942', 'NA1_4334171096', 'NA1_4334103232', 'NA1_4332876453', 'NA1_4332445581', 'NA1_4332397673', 'NA1_4332348357', 'NA1_4332135125', 'NA1_4332118446', 'NA1_4331078370']"
373,4hPWEiZIhTS5kB5keezu0btlwPnyVuzNntF-jIgdZzluzYsLou7hHdBgzlCq2t7qKgNrXyBt9Kr43A,"['NA1_4334208203', 'NA1_4334190305', 'NA1_4334142731', 'NA1_4328115468', 'NA1_4328069978', 'NA1_4328052955', 'NA1_4327975932', 'NA1_4326901465', 'NA1_4326856211', 'NA1_4326839954']"
374,bSH6sFYik0ebLw7ISNGtLX3l7BcdCo5JsHSQemhxPZG1GmqPsesxk2QfvlGNxtjROOO6cCL26mhT7Q,"['NA1_4330802065', 'NA1_4330718484', 'NA1_4330744345', 'NA1_4324890695', 'NA1_4324819686', 'NA1_4324868036', 'NA1_4324835980', 'NA1_4323571476', 'NA1_4323545293', 'NA1_4323491971']"
375,Cqp4V9kjy6oL0bMKlatmZsmJ8IqMW5bVlVdc2Q_XA_g2Iv7_tj7oXq9nf-7DZMRYraT4lBy8QnnKfw,"['NA1_4333503329', 'NA1_4333297020', 'NA1_4331384742', 'NA1_4330717627', 'NA1_4330731551', 'NA1_4329262504', 'NA1_4329220643', 'NA1_4328700186', 'NA1_4328615906', 'NA1_4295432651']"
376,3OmQPngGi3FllqEglt4lJzibT00uswgHYwZ3tgiu7DBovAS1-_8vlcn8trejQWliz5CqdzVA_DLU1Q,"['NA1_4197029236', 'NA1_4192928443', 'NA1_4192913181', 'NA1_4191810613', 'NA1_4191783922', 'NA1_4191655386', 'NA1_4190498502', 'NA1_4189433146', 'NA1_4189403039', 'NA1_4189355532']"
377,l6Dthamn9L747vttDB_rIHgws-FEDV2syv1N8DuoqxKQjGWvhSzlHnBlwDe4yF0o12cV4Hb_Eh2Rqg,"['NA1_4334167595', 'NA1_4334173494', 'NA1_4334029919', 'NA1_4333985623', 'NA1_4333972795', 'NA1_4333946858', 'NA1_4333030952', 'NA1_4333024778', 'NA1_4332970681', 'NA1_4332867195']"
378,cOpD1p-Bu_fuD60PzSYtNLEm_aliaI2GO6_UJhonXu34bDT7zxeSs84xk7BKhSL8nFVg248mdHGTZw,"['NA1_4312781297', 'NA1_4312734043', 'NA1_4312675274', 'NA1_4312649021', 'NA1_4312622214', 'NA1_4312547633', 'NA1_4304569434', 'NA1_4280997488', 'NA1_4253719763', 'NA1_4244233201']"
379,FUtfoQvEsLMaW71LClxTUH-SA110hBDjDndgrjRk5vC2e_JjAW_v3q7OHJO4jiQ0nPzBCGwXhdb3mA,"['NA1_4334002659', 'NA1_4333970832', 'NA1_4332844012', 'NA1_4332759415', 'NA1_4332648578', 'NA1_4331503449', 'NA1_4331511095', 'NA1_4331049958', 'NA1_4331046155', 'NA1_4331031737']"
380,_AeWAVyRypebfrTPSiwbZMQ8LN4tixxwfmmihv3c_kb4Chw_KCgyUDNGkUCWTde-YYlSTEb8RWLqOA,"['NA1_4330586735', 'NA1_4330493141', 'NA1_4325495321', 'NA1_4324392459', 'NA1_4324344582', 'NA1_4324240987', 'NA1_4324114724', 'NA1_4324045030', 'NA1_4324018356', 'NA1_4323450100']"
381,Gz4nPEDHxfpxA6FLUqC6jnbw9y2W3WFaH2cv4hMMuReohn0pvb9ZRhBg0yCEQAUVO8AjkykMn6hGaw,"['NA1_4297673382', 'NA1_4276698263', 'NA1_4276652248', 'NA1_4276605981', 'NA1_4276611608', 'NA1_4274544055', 'NA1_4274317506', 'NA1_4273550980', 'NA1_4273492199', 'NA1_4273435439']"
382,oGM-aTVz52bmlZVl2xTxptFc7uu6hyuwpLpETuJSXr9HoFZ3vCKCXFIukR4k3L2DU6vE8hVhT1be1A,"['NA1_4333925116', 'NA1_4333759224', 'NA1_4329084057', 'NA1_4328995675', 'NA1_4328532229', 'NA1_4328487259', 'NA1_4327587731', 'NA1_4324673190', 'NA1_4324606080', 'NA1_4323539689']"
383,lZXRuOpvpTX5EpF6J4NGZsPptrNM1DlAft7HwKfx_hXX44OSMAI2q1P8E3JDe96yWOrnYJAJSnMXzQ,"['NA1_4316808090', 'NA1_4316739353', 'NA1_4314153688', 'NA1_4228630087', 'NA1_4218209869', 'NA1_4218145333', 'NA1_4214224860', 'NA1_4214221304', 'NA1_4204279698', 'NA1_4204262597']"
384,5uw3QZojQWSG3QTSFABvpwHHfgPrUo7YEudLIBDNYjzya_To4K9q8gneSg-PmGcOBDtkW3j3gRen3A,"['NA1_4334146218', 'NA1_4334130904', 'NA1_4334083475', 'NA1_4334006130', 'NA1_4333958517', 'NA1_4333943645', 'NA1_4333950123', 'NA1_4333171391', 'NA1_4333099202', 'NA1_4333091580']"
385,GWtDq5GPHcLW9IDoa6K5q91DZ-TlfK7j39Go53BHb4WmfaTYqox1mcWROjWk10WsABlK2MM7s3vdSA,"['NA1_4309390666', 'NA1_4309374906', 'NA1_4309371144', 'NA1_4309316250', 'NA1_4291838445', 'NA1_4290974980', 'NA1_4290960250', 'NA1_4289848893', 'NA1_4289830868', 'NA1_4288509606']"
386,qoGGQG_XgN90qjfwqFHX3_6fDozJmb_MX8DtsOM2n8pE-nCjLMHDccpKGQ8YCWHee4k6SPySJDFn1A,"['NA1_4331975949', 'NA1_4331926711', 'NA1_4331765561', 'NA1_4331679778', 'NA1_4331643548', 'NA1_4331534544', 'NA1_4330957649', 'NA1_4330970858', 'NA1_4330909211', 'NA1_4330894448']"
387,yR56zp5YwQ_upXhz4clv0fTEkOtSSAJKqhCYq6c46AcneuPWY4nwjGf5UD60Y1fSWSvwV6E7XSt9bA,"['NA1_4314718201', 'NA1_4314344332', 'NA1_4312900547', 'NA1_4312856221', 'NA1_4309493483', 'NA1_4309399406', 'NA1_4309400294', 'NA1_4309345116', 'NA1_4308951507', 'NA1_4308877544']"
388,xddmAVlrzvQDIm8wHl4FkJIHYg0wgMIw_CRSiHL6SPQGhMF7YjADFBRD6M_P8olSuFZBNqr906Fx3w,"['NA1_4334362103', 'NA1_4334328642', 'NA1_4333960683', 'NA1_4333895623', 'NA1_4333891252', 'NA1_4333786924', 'NA1_4333612293', 'NA1_4333102747', 'NA1_4333067935', 'NA1_4333040685']"
389,dZQe5CQePsT_VpAoC4HXQ9BRqzjrmhWqsx4SOt6IY7k-YAVnzzIdrAygsm456BUGkaiXdaEpSk1lZQ,"['NA1_4332976690', 'NA1_4332948233', 'NA1_4332571813', 'NA1_4330794778', 'NA1_4329652308', 'NA1_4329394193', 'NA1_4328366286', 'NA1_4328344758', 'NA1_4326926704', 'NA1_4325861006']"
390,0BLdJqj9YYgvPZWqyTmpseqzU1ZZgJ2D6BvEKOub8DeUo1z1A7WilnXjoW3h0d-1yH7vmf4eivXt-g,"['NA1_4310584783', 'NA1_4310573363', 'NA1_4303038714', 'NA1_4302717037', 'NA1_4301069885', 'NA1_4300669675', 'NA1_4297932288', 'NA1_4297868587', 'NA1_4297834037', 'NA1_4292684367']"
391,Xz_mDTZKzu-31I1yDnY6_rybpl068GDmxZe2RbTtQMydagojHbVAIC0vJRY6tLpeIVIp-Zvdukyttw,"['NA1_4226651504', 'NA1_4226630641', 'NA1_4226492171', 'NA1_4225427853', 'NA1_4225371740', 'NA1_4225348952', 'NA1_4225327357', 'NA1_4225305645', 'NA1_4225311900', 'NA1_4225319964']"
392,Zd7AHRGyavdK_fA0Uu3TZ8NkgYKOcjmx5d_M_fYToO5ROGdztbYw0hAtTEEBWTpdIZGu9EKkk7wH6Q,"['NA1_4323924572', 'NA1_4323877559', 'NA1_4323880202', 'NA1_4323587615', 'NA1_4323601619', 'NA1_4323528236', 'NA1_4323494869', 'NA1_4323478631', 'NA1_4323441347', 'NA1_4323380902']"
393,BLwOvFyYoWwCgZNhxfPwKc4lttR3AN3Hye8GNkzzPYsJDPaiI0iQIDUnoyktiOdo-tssH_Gss_77dw,"['NA1_4325968774', 'NA1_4325944516', 'NA1_4325915368', 'NA1_4302892030', 'NA1_4302876359', 'NA1_4302872670', 'NA1_4302816583', 'NA1_4299926723', 'NA1_4299971573', 'NA1_4299921608']"
394,q9XlDxRHufuoRENrhcv4RM0xdwmUdAkgbvWVIF-p04L-saLV0KpGJqtJ28KCcL-hFlq_HdabNJK3zQ,"['NA1_4334401078', 'NA1_4334386703', 'NA1_4334253245', 'NA1_4333979574', 'NA1_4333993060', 'NA1_4333178988', 'NA1_4333156583', 'NA1_4328331805', 'NA1_4328268545', 'NA1_4328266256']"
395,8r_Yo_SzsXrDFutMWPwGs-2-1pcudzUsbyTy9bfLakPjbtFEmaFbiTgn-F68rLO2gov3-ymz7z19Bg,"['NA1_4323746831', 'NA1_4323783557', 'NA1_4323140641', 'NA1_4323076376', 'NA1_4323037935', 'NA1_4320222556', 'NA1_4320152670', 'NA1_4319046918', 'NA1_4319070868', 'NA1_4315680792']"
396,THMqtCjkrNlfjRP4DNvmDtYxJrrKVZkS_TNoY-6FyKMN9SXOJNOLUV-F2dV-_KQMKpgO83Z0xDun1Q,"['NA1_4333000771', 'NA1_4331995246', 'NA1_4331909427', 'NA1_4331943225', 'NA1_4331673869', 'NA1_4331472772', 'NA1_4330832314', 'NA1_4330795885', 'NA1_4330651247', 'NA1_4330475759']"
397,bCV7qbk_DMXjrXnbWuvzMUPCmZUWqUM6J2ASI4XgbAvtE-T_qjiLB8KoeWO33onkCscOktkbssqObw,"['NA1_4334204334', 'NA1_4332674755', 'NA1_4331957747', 'NA1_4331732725', 'NA1_4331759743', 'NA1_4331666716', 'NA1_4331701233', 'NA1_4331618499', 'NA1_4331643006', 'NA1_4331639883']"
398,VMAKbgZvk52FlfDy0y_D2iBLEuHPNqgiivOIp0zRihSVp2eQHurv18zQ-rSrDZ8M29X69ggFKYQK2g,"['NA1_4321311101', 'NA1_4321255246', 'NA1_4321251097', 'NA1_4319072146', 'NA1_4318973919', 'NA1_4318662551', 'NA1_4318610679', 'NA1_4313508815', 'NA1_4313458590', 'NA1_4310533824']"
399,wtMjAcr2v8xhMXilTQrDFi3G4LHXsCE8KIuuCG2sF_JhUaB2-O5_IwUGgQ3R5RCbyXKm1eUqQr2V5g,"['NA1_4327856299', 'NA1_4326519358', 'NA1_4313339772', 'NA1_4311561860', 'NA1_4311426854', 'NA1_4311430014', 'NA1_4311346831', 'NA1_4311334115', 'NA1_4310099701', 'NA1_4309245928']"
400,DmKfjkFEOmMa7O41N8tUoleaO_w4jFL0Ao_zTpu-MkK_9pTksELr6TBYkHXV6Bmvx_w-0ZI3Tehexg,"['NA1_4328027483', 'NA1_4325138863', 'NA1_4325143261', 'NA1_4306260390', 'NA1_4272338801', 'NA1_4261204138', 'NA1_4257945886', 'NA1_4252921800', 'NA1_4252864684', 'NA1_4252778087']"
401,k9q0PBd8LUTnGDfJbhVEQEMC0dKx3ww3eyy6topHlnAlXVfctSgP4hIoO9AhxxevBuV1MeBwRODMBg,"['NA1_4333307260', 'NA1_4333295047', 'NA1_4333046613', 'NA1_4332999348', 'NA1_4332355881', 'NA1_4329924199', 'NA1_4329910651', 'NA1_4329823443', 'NA1_4328524543', 'NA1_4328489770']"
402,O6aGcbyKlvMzEx9mYWFH_Xo1wPSSVNN6RU98Eyod2or-zRQojoTpxd2BjT0RVrh-PU7wYHEBrULegA,"['NA1_4334191226', 'NA1_4334132509', 'NA1_4333013830', 'NA1_4331968067', 'NA1_4331951871', 'NA1_4331757693', 'NA1_4331764070', 'NA1_4331639740', 'NA1_4331545650', 'NA1_4331532519']"
403,3lmTyYTlcswRKwmkr84QEd-hZwumT0QoYFeRZ0Uj4MhS59qCuX-aMNe_VfACbGgQucD5F8_K5zt9dw,"['NA1_4332244363', 'NA1_4332203074', 'NA1_4332137924', 'NA1_4331238835', 'NA1_4331264960', 'NA1_4331282568', 'NA1_4331188961', 'NA1_4331176378', 'NA1_4331190621', 'NA1_4324683690']"
404,GDzLb54ysZl3WNGSfkWBe6GMwYxN7CLnB3F6iLn7Q6dQ83EF7Xoo9a_8xq3xeybKl-I8mZhCfrKzEA,"['NA1_4333902455', 'NA1_4333775928', 'NA1_4331944161', 'NA1_4331888866', 'NA1_4329533419', 'NA1_4328878528', 'NA1_4328873030', 'NA1_4328823826', 'NA1_4328476566', 'NA1_4328463411']"
405,EesQrKpbCv6Jal0Uizt5Wr6EblN3yiiJK6rsd4pVcUmPg5JACGyk0gll9uQ2lbn6adJfUVJrojAYaw,"['NA1_4334049700', 'NA1_4334051654', 'NA1_4333985923', 'NA1_4332916216', 'NA1_4332877331', 'NA1_4332681824', 'NA1_4332666172', 'NA1_4332613404', 'NA1_4332578835', 'NA1_4332564308']"
406,fNGP2PqUEh7Z-wW6fib1E3lhRFTJeQC1RIWuLvyyacyw9qBqT2YodoPB_Y5cQmLLR-tDD9XIzelyTg,"['NA1_4334240862', 'NA1_4334158587', 'NA1_4334203621', 'NA1_4334117925', 'NA1_4334143599', 'NA1_4333767215', 'NA1_4333791791', 'NA1_4332063163', 'NA1_4331988226', 'NA1_4331559946']"
407,GTpyViLN8yJmu4mfGuY3PfBfo9SKBnkizgbyB0qO_vrhgHb6iGjrJd4rYx2dB65zuYenwuVRZSyYOQ,"['NA1_4334247454', 'NA1_4334253048', 'NA1_4334189201', 'NA1_4334165894', 'NA1_4334190692', 'NA1_4334076698', 'NA1_4334082541', 'NA1_4333036858', 'NA1_4333039839', 'NA1_4332971401']"
408,d4gQVIoitPRXns__QX24I6ybogvnj4wiWTZYhu9jQQLVPcUenE0ikWz_Mb1NZCw2iyEuqSw6FphbpQ,"['NA1_4323736494', 'NA1_4323784122', 'NA1_4323731123', 'NA1_4323705856', 'NA1_4321322424', 'NA1_4321254993', 'NA1_4321206064', 'NA1_4313983963', 'NA1_4313843995', 'NA1_4313790032']"
409,WuGRpn7WSbi7b768t0ynrythXl3mW8_lD376YxAoloF0r-S2uOZpoYoNa3eXaZuqep1Gd7KWL9vyrQ,"['NA1_4331172210', 'NA1_4331143532', 'NA1_4325541363', 'NA1_4325378141', 'NA1_4325337645', 'NA1_4316672624', 'NA1_4316634730', 'NA1_4316589174', 'NA1_4316535119', 'NA1_4314258417']"
410,5KafFpzrQs644VcZvcxnUU5LR0nI56cgMB50w2R7ql3p2x9AXEasfLzBFFQF4rBODg4So_b7Zc0uHQ,"['NA1_4332779552', 'NA1_4332735195', 'NA1_4328446605', 'NA1_4328470211', 'NA1_4327568509', 'NA1_4327476145', 'NA1_4326574320', 'NA1_4324955271', 'NA1_4323974478', 'NA1_4323895785']"
411,zILwHbKdF_B4UMYHlLQhiDmZrKsu_I87kWhvP0ujLjJ_ZY0_EaY7PZftnRKCBEObzVq4G1ZYqoSHog,"['NA1_4334126224', 'NA1_4334102858', 'NA1_4334039072', 'NA1_4334045890', 'NA1_4334029516', 'NA1_4334016410', 'NA1_4333788124', 'NA1_4333507187', 'NA1_4333143088', 'NA1_4333091841']"
412,9AaFiP2q3mMBYK5O7aXWlIzyDejMOQJo1LfgTlItBqqYZ-BW-HCxy265PnP59G_UAuAOJFvKKKV6Ow,"['NA1_4334401938', 'NA1_4334410999', 'NA1_4334339660', 'NA1_4334338335', 'NA1_4334385482', 'NA1_4333181262', 'NA1_4333128391', 'NA1_4333105803', 'NA1_4332102683', 'NA1_4332034175']"
413,bSxvFZmpTKPjsWwVVRiAJUn0QGx_HTUAu1gOaSRtndLPVWi_aYbt704PCBKN3jJg43_54CcZvmKO2A,"['NA1_4308891635', 'NA1_4283917925', 'NA1_4283791829', 'NA1_4283635133', 'NA1_4283277941', 'NA1_4282904119', 'NA1_4282049608', 'NA1_4249223635', 'NA1_4247403333', 'NA1_4222747435']"
414,ZDYupoIU3JyGhkn2TDELzrauKVDV13dGqfgzoDLEe0i41bl1bqghLaUAroTZ7HfpGOnL_aVUp1-uXQ,"['NA1_4207690975', 'NA1_4207622860', 'NA1_4206035613', 'NA1_4206021066', 'NA1_4205857080', 'NA1_4205860656', 'NA1_4204581699', 'NA1_4204567532', 'NA1_4203655300', 'NA1_4203629738']"
415,5iyeBvrZ8PvPy5HzGNFjcfY2YpgWAuiG4BDFv9PYIJCTHIJ0kA6cyZsya1r-QGnydiMkkWdWWBLddQ,"['NA1_4294517150', 'NA1_4268779003', 'NA1_4268806325', 'NA1_4258269258', 'NA1_4258256919', 'NA1_4256856877', 'NA1_4256854714', 'NA1_4256614676', 'NA1_4256591618', 'NA1_4256525936']"
416,bMpq1917SEa3MiEudZ7W3BZGBMG5k1pR87JAVi1jn3WDOgoMhNGDuJ76RviOwuchu-IjinzEjH9qxg,"['NA1_4324033504', 'NA1_4323176054', 'NA1_4260718719', 'NA1_4260251617', 'NA1_4259738397', 'NA1_4258750483', 'NA1_4258227140', 'NA1_4257609968', 'NA1_4257516369', 'NA1_4257479421']"
417,9jFZjNFf1Pdy6Lg7GlyHuGwxYnS6J9h1vT2NHrYwrjueywE5RbLp0zDvQoK_WSXg7SU16UEtcFRevA,"['NA1_4330781490', 'NA1_4330705718', 'NA1_4327834844', 'NA1_4318346317', 'NA1_4318383766', 'NA1_4306353203', 'NA1_4306307378', 'NA1_4305660522', 'NA1_4305331818', 'NA1_4304741020']"
418,5klhDTw1bf7ZEhaZRVKRT7cykCkygqdNvD5L08GmM9r1ipv9J5xO9PJZL0jgiT0B6ryVTUfYpmoulg,"['NA1_4334357836', 'NA1_4334343795', 'NA1_4334340386', 'NA1_4334279409', 'NA1_4334276576', 'NA1_4334291721', 'NA1_4333130733', 'NA1_4333054781', 'NA1_4333017628', 'NA1_4331239025']"
419,mxu8PyoVCozMAw68SJv5fixsq8EmCM8ceBixJEcALqr1PkbUlzb62gnKUqj3p_co8K2octR5d2oVlA,"['NA1_4334165122', 'NA1_4334127748', 'NA1_4334109909', 'NA1_4334080287', 'NA1_4334013554', 'NA1_4333916332', 'NA1_4333960215', 'NA1_4333906439', 'NA1_4333890680', 'NA1_4333656799']"
420,oSTZIeQsEVF0O1WC7BMOfP592VHeV7wae_xyAvn1F6C76Sq2DltWYpNp5rZRFUqwrPFAqb9X-iDc3A,"['NA1_4332225758', 'NA1_4332190587', 'NA1_4310662286', 'NA1_4305793265', 'NA1_4293533402', 'NA1_4293449266', 'NA1_4278771962', 'NA1_4278673522', 'NA1_4257804121', 'NA1_4253036045']"
421,YodLEo_O_7vQmfAJoyhRBp2w8Di1CQb0a3VOsAZZtIIL3_dNbWqIAFCJWp4mmDSl6FEE4SRvFM142A,"['NA1_4333994248', 'NA1_4332768363', 'NA1_4331870091', 'NA1_4331040847', 'NA1_4330964467', 'NA1_4329653758', 'NA1_4328693916', 'NA1_4327790569', 'NA1_4326538326', 'NA1_4326533255']"
